run,n_clouds,slope_real,slope_mirror,D_real,D_mirror,R2_real,R2_mirror,delta_D,delta_slope,delta_R2
375,191,0.6689629991134179,0.6910459767238328,1.3379259982268359,1.3820919534476657,0.9313342072457795,0.9773405593854306,-0.04416595522082978,-0.02208297761041489,-0.0460063521396511
376,195,0.6839115300825294,0.6991832859602968,1.3678230601650587,1.3983665719205935,0.9176859117362494,0.966313527178727,-0.030543511755534825,-0.015271755877767412,-0.04862761544247762
377,198,0.6923726035227461,0.6964181428940753,1.3847452070454922,1.3928362857881507,0.921940113205567,0.950570454927377,-0.008091078742658464,-0.004045539371329232,-0.028630341721810004
378,192,0.6783345289820238,0.6862532805068603,1.3566690579640477,1.3725065610137206,0.9137704728369532,0.9655785619947849,-0.015837503049672907,-0.007918751524836454,-0.05180808915783164
379,214,0.6679347545891628,0.6998441631884383,1.3358695091783257,1.3996883263768767,0.9166890117578319,0.9619852285616536,-0.06381881719855098,-0.03190940859927549,-0.045296216803821676
380,196,0.6477662511247051,0.70460961659818,1.2955325022494102,1.40921923319636,0.9263294952294759,0.9691968583275148,-0.11368673094694981,-0.056843365473474905,-0.042867363098038846
381,197,0.6592656772836571,0.6963048536907724,1.3185313545673143,1.3926097073815449,0.9286570592983443,0.9661427037842578,-0.07407835281423059,-0.03703917640711529,-0.037485644485913516
382,178,0.6598508296908883,0.6877594215136512,1.3197016593817765,1.3755188430273024,0.9370101194318324,0.960008430687395,-0.0558171836455259,-0.02790859182276295,-0.02299831125556262
383,222,0.6775412580731168,0.6798081438758407,1.3550825161462337,1.3596162877516813,0.8982358918129678,0.9597867096115192,-0.004533771605447656,-0.002266885802723828,-0.06155081779855143
384,175,0.6587492977704605,0.6832743583356802,1.317498595540921,1.3665487166713604,0.9374495111775815,0.9676595100059235,-0.04905012113043927,-0.024525060565219636,-0.030209998828342077
385,179,0.6411423457908585,0.6915049784457636,1.282284691581717,1.3830099568915273,0.9138869583423658,0.9665832522765059,-0.1007252653098103,-0.05036263265490515,-0.052696293934140104
386,215,0.6848604541088493,0.7034136533765861,1.3697209082176987,1.4068273067531722,0.9090008510664512,0.9681347787698135,-0.037106398535473595,-0.018553199267736797,-0.05913392770336223
387,192,0.6799964005111535,0.6972807561523107,1.359992801022307,1.3945615123046213,0.9271558072698521,0.9612656058614505,-0.03456871128231431,-0.017284355641157156,-0.03410979859159835
388,199,0.6886718724606693,0.7065998714336436,1.3773437449213386,1.4131997428672871,0.908733602276243,0.9705945624734306,-0.035855997945948515,-0.017927998972974257,-0.061860960197187564
389,160,0.6712828006372287,0.7082872374265979,1.3425656012744573,1.4165744748531959,0.888036426996363,0.9595617682090586,-0.07400887357873853,-0.037004436789369266,-0.0715253412126956
390,173,0.6726106953874974,0.6935251057378228,1.3452213907749948,1.3870502114756456,0.9243205552158981,0.9737839097999075,-0.04182882070065075,-0.020914410350325374,-0.04946335458400941
391,168,0.6878565300491168,0.6865606506195476,1.3757130600982337,1.3731213012390953,0.9089502034285667,0.9601046741629212,0.0025917588591384266,0.0012958794295692133,-0.05115447073435453
392,183,0.6621299129618242,0.6887807011834998,1.3242598259236484,1.3775614023669995,0.9175971823841373,0.9683212320482087,-0.053301576443351095,-0.026650788221675548,-0.0507240496640714
393,190,0.6623895059379799,0.6880310736207342,1.3247790118759597,1.3760621472414685,0.9210835730078257,0.9626155426865037,-0.05128313536550877,-0.025641567682754385,-0.041531969678678005
394,188,0.6589199842344181,0.6792443043687357,1.3178399684688362,1.3584886087374715,0.9286305538467918,0.9544328536955384,-0.04064864026863524,-0.02032432013431762,-0.0258022998487466
395,171,0.6861200550626613,0.6956966970868139,1.3722401101253225,1.3913933941736278,0.9420957763374179,0.9650091381734275,-0.019153284048305297,-0.009576642024152648,-0.02291336183600956
396,197,0.6629133231733277,0.6830060230912751,1.3258266463466555,1.3660120461825502,0.8876658177022327,0.9602313562057767,-0.04018539983589475,-0.020092699917947376,-0.07256553850354397
397,168,0.6559331706451392,0.6929732820588418,1.3118663412902785,1.3859465641176836,0.9368137647471143,0.9731797991356343,-0.07408022282740512,-0.03704011141370256,-0.03636603438852004
398,204,0.6626087396852656,0.6851079995320148,1.3252174793705311,1.3702159990640297,0.9010713299129426,0.9691358054653691,-0.04499851969349855,-0.022499259846749275,-0.06806447555242656
399,186,0.6700613882018212,0.6987613448147524,1.3401227764036423,1.3975226896295048,0.9111903309018345,0.970777255876256,-0.057399913225862464,-0.028699956612931232,-0.05958692497442142
400,186,0.6638581551225734,0.6843777621096309,1.3277163102451468,1.3687555242192617,0.9338062027555096,0.973826726495824,-0.04103921397411492,-0.02051960698705746,-0.040020523740314395
401,210,0.6519238755393304,0.6963494943166321,1.3038477510786608,1.3926989886332641,0.9105036164234015,0.9696586297374663,-0.08885123755460334,-0.04442561877730167,-0.05915501331406481
402,236,0.6708928292358616,0.70110710852982,1.3417856584717232,1.40221421705964,0.8932441358905117,0.96464692549831,-0.060428558587916736,-0.030214279293958368,-0.07140278960779833
403,187,0.678863678804207,0.6913520421589338,1.357727357608414,1.3827040843178675,0.9352501143643067,0.9666396615707414,-0.02497672670945361,-0.012488363354726806,-0.03138954720643472
404,179,0.6613020688351186,0.6825156648962944,1.322604137670237,1.365031329792589,0.9303394288579107,0.9737457512993924,-0.0424271921223518,-0.0212135960611759,-0.04340632244148179
405,180,0.6667517153802028,0.6965193328931151,1.3335034307604057,1.3930386657862301,0.9277365489910305,0.9635989436668486,-0.05953523502582447,-0.029767617512912237,-0.03586239467581809
406,211,0.6814024953158668,0.6912523672496313,1.3628049906317337,1.3825047344992627,0.9090635213392781,0.9713190568465253,-0.01969974386752904,-0.00984987193376452,-0.06225553550724716
407,183,0.6809480841642045,0.6942721544221637,1.361896168328409,1.3885443088443274,0.9165282462257341,0.9663066427139291,-0.02664814051591846,-0.01332407025795923,-0.04977839648819493
408,187,0.6622628849945482,0.6905824739325982,1.3245257699890964,1.3811649478651964,0.9336097888085902,0.9751535696851281,-0.056639177876099955,-0.028319588938049978,-0.04154378087653787
409,219,0.6709342451113338,0.6945714039265838,1.3418684902226676,1.3891428078531676,0.9260959924809266,0.9770783625584819,-0.04727431763049994,-0.02363715881524997,-0.05098237007755535
410,194,0.6833788976325395,0.703093753845362,1.366757795265079,1.406187507690724,0.9211184174688939,0.9764241568358344,-0.03942971242564508,-0.01971485621282254,-0.0553057393669405
411,193,0.6628296042399404,0.7150937188479684,1.3256592084798808,1.4301874376959367,0.9235509509134278,0.9660992356013951,-0.10452822921605587,-0.052264114608027934,-0.04254828468796734
412,202,0.6325405712234883,0.6876270771432353,1.2650811424469766,1.3752541542864707,0.9003702551067432,0.9662672562162693,-0.11017301183949413,-0.055086505919747064,-0.06589700110952612
413,177,0.6512189104131646,0.6783852932265452,1.3024378208263292,1.3567705864530903,0.9381983708114047,0.9676894941180625,-0.05433276562676115,-0.027166382813380574,-0.029491123306657818
414,144,0.6954666389294503,0.7020584963721028,1.3909332778589005,1.4041169927442056,0.887436867474295,0.9657254306099742,-0.01318371488530512,-0.00659185744265256,-0.07828856313567922
415,193,0.6483450250280459,0.6803158462525873,1.2966900500560918,1.3606316925051747,0.9119783434409334,0.970020965653378,-0.06394164244908285,-0.031970821224541424,-0.058042622212444606
416,176,0.6713611121498185,0.7065215106164809,1.342722224299637,1.4130430212329619,0.9282885707923315,0.9745619521825283,-0.07032079693332483,-0.03516039846666241,-0.046273381390196766
417,177,0.685112589639729,0.6863511305529314,1.370225179279458,1.3727022611058628,0.9279768692614085,0.9551084408404287,-0.0024770818264048255,-0.0012385409132024128,-0.02713157157902013
418,198,0.6781957192759551,0.6912305700358965,1.3563914385519102,1.382461140071793,0.923270924951483,0.9674326900800079,-0.02606970151988275,-0.013034850759941374,-0.04416176512852488
419,188,0.6544606984692692,0.6927579108280905,1.3089213969385385,1.385515821656181,0.9287841148722615,0.9722757176712435,-0.07659442471764244,-0.03829721235882122,-0.04349160279898201
420,194,0.6810797000287422,0.6830009521218012,1.3621594000574844,1.3660019042436025,0.9103501309131019,0.9656380385004993,-0.0038425041861180897,-0.0019212520930590449,-0.055287907587397433
421,206,0.6823771396670367,0.7086584922607397,1.3647542793340735,1.4173169845214795,0.9122046554988326,0.9706147237303347,-0.05256270518740602,-0.02628135259370301,-0.05841006823150219
422,181,0.652783352424347,0.6723605925780972,1.305566704848694,1.3447211851561944,0.9156584805532861,0.9609675322226591,-0.03915448030750035,-0.019577240153750175,-0.045309051669372935
423,192,0.6282519620525652,0.6779431697049381,1.2565039241051303,1.3558863394098761,0.901811006582207,0.970721725753503,-0.09938241530474579,-0.04969120765237289,-0.06891071917129599
424,198,0.6876859009143065,0.6901497767818981,1.375371801828613,1.3802995535637963,0.9181050875118963,0.9687592964180124,-0.004927751735183339,-0.0024638758675916694,-0.05065420890611605
425,207,0.6804498199984467,0.6989007230433676,1.3608996399968933,1.3978014460867352,0.9169022894965906,0.9685876922070535,-0.03690180608984184,-0.01845090304492092,-0.05168540271046296
426,108,0.677472211447884,0.7221966371815052,1.354944422895768,1.4443932743630103,0.9090900678674734,0.96058426005023,-0.08944885146724224,-0.04472442573362112,-0.05149419218275664
427,197,0.6912123214988288,0.7073409224726925,1.3824246429976577,1.414681844945385,0.9169850335355566,0.9662771782279911,-0.03225720194772741,-0.016128600973863705,-0.04929214469243448
428,205,0.6864693363220724,0.6959144396716982,1.3729386726441448,1.3918288793433964,0.9008278263979057,0.948773282080334,-0.018890206699251566,-0.009445103349625783,-0.04794545568242825
429,189,0.6839125936823549,0.6955543981423641,1.3678251873647098,1.3911087962847282,0.9136314089356794,0.9689070404895003,-0.02328360892001835,-0.011641804460009175,-0.05527563155382087
430,178,0.6560931249191774,0.6801174357428668,1.3121862498383547,1.3602348714857335,0.9164630660167616,0.963312538709162,-0.048048621647378775,-0.024024310823689388,-0.04684947269240036
431,183,0.6934580982648875,0.7048977181979388,1.386916196529775,1.4097954363958776,0.9151132491590559,0.9804054826335382,-0.02287923986610263,-0.011439619933051315,-0.06529223347448232
432,187,0.6858819846684794,0.7019074303255803,1.3717639693369588,1.4038148606511607,0.9326732634079454,0.969676126984097,-0.03205089131420191,-0.016025445657100956,-0.03700286357615157
433,194,0.6658876243674571,0.6990837074277668,1.3317752487349142,1.3981674148555336,0.9282530196193192,0.974666265133198,-0.06639216612061949,-0.033196083060309745,-0.04641324551387882
434,199,0.682507989294748,0.6869292543777943,1.365015978589496,1.3738585087555886,0.9253895164545467,0.9662929340084508,-0.0088425301660926,-0.0044212650830463,-0.04090341755390414
435,204,0.6586259644962154,0.6947841554791603,1.3172519289924307,1.3895683109583206,0.9214610940902541,0.9755698877605212,-0.07231638196588985,-0.03615819098294493,-0.05410879367026711
436,203,0.6661531473068808,0.7026373176750896,1.3323062946137616,1.4052746353501793,0.9173572588027419,0.9543438524669869,-0.07296834073641767,-0.036484170368208835,-0.03698659366424506
437,193,0.6683420162048829,0.6789984606569981,1.3366840324097657,1.3579969213139962,0.9319709074214807,0.9733472301108145,-0.021312888904230443,-0.010656444452115221,-0.04137632268933378
438,192,0.6563283414827137,0.683170604621818,1.3126566829654274,1.366341209243636,0.9251544744989986,0.9590825306119232,-0.05368452627820863,-0.026842263139104316,-0.0339280561129246
439,181,0.6431685256020198,0.6843942391627515,1.2863370512040395,1.368788478325503,0.9153889698422287,0.9701021770534136,-0.08245142712146358,-0.04122571356073179,-0.05471320721118489
440,190,0.6706057425331119,0.7033630514321242,1.3412114850662238,1.4067261028642484,0.903915133516501,0.9729998101578754,-0.06551461779802459,-0.032757308899012294,-0.06908467664137441
441,188,0.6656180835179876,0.7005327942772344,1.3312361670359751,1.4010655885544687,0.9294661586770604,0.9795996972452391,-0.06982942151849358,-0.03491471075924679,-0.050133538568178704
442,191,0.6767347472896781,0.6962274084276234,1.3534694945793562,1.3924548168552469,0.9226277244819743,0.962606918573784,-0.03898532227589069,-0.019492661137945344,-0.03997919409180972
443,190,0.6499111096083642,0.6970628145088038,1.2998222192167284,1.3941256290176076,0.924683129703929,0.9674781720172083,-0.09430340980087926,-0.04715170490043963,-0.04279504231327935
444,195,0.6564651173746228,0.6998403016729594,1.3129302347492455,1.3996806033459188,0.9113604179248515,0.9718433239862531,-0.08675036859667329,-0.043375184298336644,-0.06048290606140161
445,184,0.6728128764569894,0.7095165187013388,1.3456257529139788,1.4190330374026776,0.923938074591082,0.9719701280689046,-0.07340728448869882,-0.03670364224434941,-0.04803205347782258
446,170,0.6948018473075617,0.6904977872553578,1.3896036946151233,1.3809955745107156,0.9247516182699871,0.9702150532912772,0.008608120104407702,0.004304060052203851,-0.04546343502129013
447,171,0.6810703814590898,0.6913224714944326,1.3621407629181796,1.3826449429888652,0.9281511028801338,0.9683216674403301,-0.02050418007068555,-0.010252090035342776,-0.0401705645601963
448,204,0.6743033185752886,0.7042758370480124,1.3486066371505772,1.4085516740960249,0.9235029911392371,0.971481110995337,-0.05994503694544773,-0.029972518472723864,-0.0479781198560999
449,199,0.641295411942258,0.6890773285436702,1.282590823884516,1.3781546570873404,0.9202114521088661,0.970754452044329,-0.09556383320282436,-0.04778191660141218,-0.05054299993546285
450,211,0.6601126572293864,0.6917930686162861,1.3202253144587728,1.3835861372325722,0.9222174893685484,0.9759705020822146,-0.0633608227737994,-0.0316804113868997,-0.05375301271366617
451,192,0.6681257925694939,0.7072062972184651,1.3362515851389878,1.4144125944369301,0.9220393648744352,0.9738621278962037,-0.07816100929794234,-0.03908050464897117,-0.05182276302176858
452,184,0.6580410038840441,0.6870765508147123,1.3160820077680881,1.3741531016294246,0.9209679745739165,0.9710333647058897,-0.058071093861336465,-0.029035546930668232,-0.0500653901319732
453,214,0.6663936628090817,0.6810184552743105,1.3327873256181635,1.362036910548621,0.9253781197313592,0.9658722045023752,-0.029249584930457484,-0.014624792465228742,-0.040494084771016015
454,157,0.6706939501661656,0.6838315692216907,1.3413879003323312,1.3676631384433815,0.9257024437615019,0.9618324452064481,-0.02627523811105026,-0.01313761905552513,-0.03613000144494616
455,209,0.6791998299956797,0.6934034474242687,1.3583996599913595,1.3868068948485375,0.9188736842704638,0.9720273841227289,-0.028407234857178,-0.014203617428589,-0.053153699852265146
456,194,0.6597308565990398,0.6907793726376229,1.3194617131980797,1.3815587452752458,0.9163326959256183,0.9657263725511699,-0.0620970320771661,-0.03104851603858305,-0.04939367662555161
457,184,0.6825367628817712,0.7033116301887663,1.3650735257635425,1.4066232603775326,0.927171205229166,0.9760908515526214,-0.04154973461399014,-0.02077486730699507,-0.04891964632345547
458,203,0.6444346962053116,0.6847191042411691,1.2888693924106231,1.3694382084823382,0.9048522311723444,0.9642241185986811,-0.08056881607171507,-0.04028440803585753,-0.0593718874263367
459,163,0.68443838995116,0.6958718341141026,1.36887677990232,1.3917436682282052,0.939038851080471,0.965367268926297,-0.022866888325885126,-0.011433444162942563,-0.026328417845825958
460,200,0.6497395694757666,0.6828894868159558,1.2994791389515332,1.3657789736319117,0.9248390232680985,0.9643483690960412,-0.06629983468037848,-0.03314991734018924,-0.03950934582794263
461,154,0.6661312376811487,0.690325695285405,1.3322624753622974,1.38065139057081,0.9348919490178355,0.9713516502639407,-0.04838891520851263,-0.024194457604256314,-0.0364597012461052
462,200,0.6834299914419717,0.7004208177942026,1.3668599828839434,1.4008416355884052,0.9329481497519364,0.9706973066847987,-0.03398165270446185,-0.016990826352230926,-0.03774915693286229
463,195,0.6915003542592826,0.6962640600627218,1.3830007085185652,1.3925281201254436,0.9120914111204401,0.9692846280956133,-0.009527411606878422,-0.004763705803439211,-0.05719321697517321
464,207,0.68213730382289,0.6930535787628863,1.36427460764578,1.3861071575257726,0.9109916573588849,0.961838696554576,-0.021832549879992724,-0.010916274939996362,-0.05084703919569111
465,171,0.6601143263325966,0.6837732106847086,1.3202286526651932,1.3675464213694173,0.9299355521136904,0.9636465825489883,-0.047317768704224106,-0.023658884352112053,-0.033711030435297884
466,187,0.6590609970252597,0.6936343303468501,1.3181219940505193,1.3872686606937001,0.9275115560274589,0.9721772910353954,-0.06914666664318081,-0.034573333321590405,-0.04466573500793647
467,176,0.6788432981207021,0.700590848975498,1.3576865962414042,1.401181697950996,0.93112835647974,0.9719914637676106,-0.0434951017095917,-0.02174755085479585,-0.04086310728787057
468,185,0.6862503307979814,0.706813533128606,1.3725006615959627,1.413627066257212,0.9294658484066028,0.9739791524118799,-0.04112640466124917,-0.020563202330624586,-0.04451330400527709
469,189,0.6420435249197116,0.6827586920799579,1.2840870498394232,1.3655173841599157,0.9018611699546156,0.9553528081196005,-0.08143033432049251,-0.04071516716024626,-0.05349163816498492
470,220,0.6710318273698991,0.6953909186234819,1.3420636547397982,1.3907818372469638,0.919575399789742,0.9729433038516376,-0.04871818250716564,-0.02435909125358282,-0.05336790406189562
471,146,0.6593124348435285,0.6978759837498425,1.318624869687057,1.395751967499685,0.9414380262671782,0.9706233143016343,-0.07712709781262794,-0.03856354890631397,-0.02918528803445608
472,181,0.6529185826434658,0.6983416091007755,1.3058371652869316,1.396683218201551,0.9229598748355137,0.9741565075731878,-0.09084605291461934,-0.04542302645730967,-0.051196632737674164
473,180,0.6631456901058095,0.6811540712631429,1.326291380211619,1.3623081425262857,0.9335451587502058,0.9679612014801608,-0.03601676231466677,-0.018008381157333386,-0.03441604272995502
474,193,0.6568757325458708,0.6932773205855061,1.3137514650917417,1.3865546411710121,0.929974048488753,0.9693909892449383,-0.07280317607927045,-0.036401588039635224,-0.03941694075618529
475,208,0.6844848335008785,0.6975225780008584,1.368969667001757,1.3950451560017167,0.8963391948431906,0.9683353824351129,-0.026075488999959706,-0.013037744499979853,-0.07199618759192228
476,183,0.674241044322888,0.7069027866818949,1.348482088645776,1.4138055733637898,0.9197569829843829,0.975216363181219,-0.06532348471801375,-0.03266174235900687,-0.05545938019683605
477,223,0.7076057501746397,0.6823443189431514,1.4152115003492793,1.3646886378863028,0.9090795125882382,0.9569239647493477,0.05052286246297655,0.025261431231488274,-0.04784445216110955
478,207,0.6671300078497555,0.685941544781678,1.334260015699511,1.371883089563356,0.9255497235885539,0.9662098316630245,-0.037623073863845,-0.0188115369319225,-0.040660108074470624
479,181,0.6608000453112756,0.689730420445049,1.3216000906225511,1.379460840890098,0.9303699439368669,0.9727787829247202,-0.05786075026754678,-0.02893037513377339,-0.0424088389878533
480,199,0.6816995417876766,0.7006399365213514,1.363399083575353,1.4012798730427027,0.9201248841072892,0.9683385845996362,-0.03788078946734963,-0.018940394733674815,-0.04821370049234697
481,187,0.6734295719596007,0.694951172318013,1.3468591439192015,1.389902344636026,0.9344256706894161,0.9747551637340919,-0.04304320071682444,-0.02152160035841222,-0.04032949304467581
482,208,0.6652861792110971,0.6966354632283259,1.3305723584221942,1.3932709264566518,0.9209748123488952,0.9657470033741083,-0.06269856803445761,-0.03134928401722881,-0.044772191025213126
483,200,0.6599281055524746,0.6884359923063389,1.3198562111049492,1.3768719846126778,0.9392698345441226,0.9742325969679324,-0.05701577350772857,-0.028507886753864287,-0.0349627624238098
484,181,0.6792430176028188,0.6939279838234413,1.3584860352056376,1.3878559676468827,0.9258459997491518,0.9762912795616958,-0.029369932441245084,-0.014684966220622542,-0.050445279812543986
485,207,0.6530738170975781,0.6936935303770475,1.3061476341951561,1.387387060754095,0.8957462581704598,0.9734317346147215,-0.0812394265589389,-0.04061971327946945,-0.07768547644426171
486,188,0.6513405472358655,0.693514825373042,1.302681094471731,1.387029650746084,0.9247376434473797,0.9740834644293126,-0.08434855627435289,-0.042174278137176446,-0.04934582098193285
487,184,0.666590885204778,0.6855433515759547,1.333181770409556,1.3710867031519094,0.9235785656363985,0.9692619369175581,-0.03790493274235329,-0.018952466371176646,-0.045683371281159624
488,185,0.6718187846159756,0.6935622449314492,1.343637569231951,1.3871244898628985,0.9302211082719515,0.9591650462570167,-0.04348692063094739,-0.021743460315473695,-0.028943937985065227
489,220,0.6814720417346374,0.6947360885955521,1.3629440834692748,1.3894721771911043,0.9074767807481585,0.9619266082365445,-0.026528093721829515,-0.013264046860914758,-0.054449827488386005
490,169,0.6723152922880954,0.7049086017062987,1.3446305845761908,1.4098172034125973,0.9391091468890904,0.9729208323213612,-0.06518661883640653,-0.032593309418203265,-0.033811685432270755
491,179,0.6648349471971434,0.6916268225621681,1.3296698943942868,1.3832536451243362,0.9227748440145803,0.9674954668503752,-0.053583750730049395,-0.026791875365024698,-0.04472062283579492
492,191,0.6638892448935322,0.6960022177951649,1.3277784897870644,1.3920044355903298,0.9248061141689286,0.9643939360207635,-0.06422594580326546,-0.03211297290163273,-0.03958782185183496
493,197,0.6577525042421913,0.7028856590987757,1.3155050084843827,1.4057713181975513,0.9205708720399627,0.9694237838586052,-0.09026630971316862,-0.04513315485658431,-0.048852911818642486
494,207,0.6766279988168672,0.7029972353866986,1.3532559976337344,1.4059944707733971,0.9102706067164735,0.9680621687250013,-0.052738473139662734,-0.026369236569831367,-0.05779156200852775
495,198,0.6691844026186673,0.6980885045434075,1.3383688052373346,1.396177009086815,0.9274610953831849,0.9698779946501889,-0.05780820384948049,-0.028904101924740244,-0.04241689926700398
496,195,0.6519120604912444,0.6987711173672799,1.3038241209824888,1.3975422347345599,0.9133206543196031,0.9630316010862411,-0.09371811375207106,-0.04685905687603553,-0.04971094676663801
497,187,0.6682204845645597,0.6869752818186085,1.3364409691291195,1.373950563637217,0.9368102768085762,0.9703976088654274,-0.03750959450809743,-0.018754797254048716,-0.03358733205685116
498,177,0.6777705940186477,0.6879382743912097,1.3555411880372954,1.3758765487824194,0.9311861609434784,0.9721627302592878,-0.020335360745123987,-0.010167680372561994,-0.0409765693158094
499,170,0.6910182147380584,0.7068946792842696,1.3820364294761167,1.4137893585685393,0.9367647475999308,0.974868278238391,-0.031752929092422555,-0.015876464546211277,-0.03810353063846017
500,170,0.6726149958423767,0.6841333280691759,1.3452299916847534,1.3682666561383519,0.933213669088071,0.9642224639897999,-0.02303666445359842,-0.01151833222679921,-0.03100879490172892
